App,UUID,Model,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,WeightL,WeightLRaw,WeightR,WeightRRaw,WeightL2,WeightR2
BAPP,49:03:C7,49,Logged_Data,1673640626,7/15/2022 21:58,7/15/2022 15:58,1657922282,1,FALSE,100,81.91,undefined,0.18,1,0.18,0,undefined,-0.01,undefined,0,0.19
BAPP,49:03:C7,49,Logged_Data,1673640626,7/15/2022 21:58,7/15/2022 15:58,1657922300,3,FALSE,100,82.56,undefined,0.15,1,0.15,-0.01,undefined,-0.02,undefined,0,0.18
BAPP,49:03:C7,49,Logged_Data,1673640626,7/15/2022 21:58,7/15/2022 15:58,1657922302,4,FALSE,100,82.59,undefined,0.18,1,0.18,0,undefined,-0.01,undefined,0,0.19
BAPP,49:03:C7,49,Logged_Data,1673640626,7/15/2022 22:58,7/15/2022 16:58,1657925902,5,FALSE,100,89.76,undefined,5.83,1,5.83,0.15,undefined,0.15,undefined,5.35,0.18
BAPP,49:03:C7,49,Logged_Data,1673640626,7/15/2022 23:58,7/15/2022 17:58,1657929502,6,FALSE,100,93.16,undefined,6.89,1,6.89,3.02,undefined,0.63,undefined,0,3.24
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 0:58,7/15/2022 18:58,1657933102,7,FALSE,100,92.46,undefined,6.79,1,6.79,2.98,undefined,0.58,undefined,0,3.23
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 1:58,7/15/2022 19:58,1657936702,8,FALSE,100,89.78,undefined,6.68,1,6.68,2.89,undefined,0.52,undefined,-0.01,3.28
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 2:58,7/15/2022 20:58,1657940302,9,FALSE,100,85.22,undefined,6.51,1,6.51,2.79,undefined,0.42,undefined,-0.02,3.32
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 3:58,7/15/2022 21:58,1657943902,10,FALSE,100,80.33,undefined,6.42,1,6.42,2.74,undefined,0.34,undefined,-0.02,3.36
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 4:58,7/15/2022 22:58,1657947502,11,FALSE,100,76.8,undefined,6.36,1,6.36,2.7,undefined,0.29,undefined,-0.02,3.39
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 5:58,7/15/2022 23:58,1657951102,12,FALSE,100,74.15,undefined,6.28,1,6.28,2.67,undefined,0.24,undefined,-0.03,3.4
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 6:58,7/16/2022 0:58,1657954702,13,FALSE,100,72.23,undefined,6.24,1,6.24,2.66,undefined,0.22,undefined,-0.03,3.39
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 7:58,7/16/2022 1:58,1657958302,14,FALSE,100,70.26,undefined,6.23,1,6.23,2.65,undefined,0.21,undefined,-0.03,3.4
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 8:58,7/16/2022 2:58,1657961902,15,FALSE,100,68.09,undefined,6.2,1,6.2,2.64,undefined,0.18,undefined,-0.03,3.41
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 9:58,7/16/2022 3:58,1657965502,16,FALSE,100,65.94,undefined,6.11,1,6.11,2.64,undefined,0.15,undefined,-0.03,3.35
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 10:58,7/16/2022 4:58,1657969102,17,FALSE,100,64.05,undefined,6.09,1,6.09,2.62,undefined,0.13,undefined,-0.03,3.37
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 11:58,7/16/2022 5:58,1657972702,18,FALSE,100,63.19,undefined,6.07,1,6.07,2.62,undefined,0.12,undefined,-0.03,3.36
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 12:58,7/16/2022 6:58,1657976302,19,FALSE,100,66.97,undefined,6.14,1,6.14,2.63,undefined,0.18,undefined,-0.04,3.37
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 13:58,7/16/2022 7:58,1657979902,20,FALSE,100,72.87,undefined,6.31,1,6.31,2.73,undefined,0.29,undefined,-0.03,3.32
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 14:58,7/16/2022 8:58,1657983502,21,FALSE,100,80.94,undefined,6.61,1,6.61,2.88,undefined,0.48,undefined,-0.02,3.27
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 15:58,7/16/2022 9:58,1657987102,22,FALSE,100,89.58,undefined,6.87,1,6.87,3.01,undefined,0.65,undefined,-0.01,3.22
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 16:58,7/16/2022 10:58,1657990702,23,FALSE,100,96.98,undefined,7.01,1,7.01,3.06,undefined,0.76,undefined,0,3.19
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 17:58,7/16/2022 11:58,1657994302,24,FALSE,100,103.49,undefined,7.09,1,7.09,3.07,undefined,0.86,undefined,0,3.16
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 18:58,7/16/2022 12:58,1657997902,25,FALSE,100,106.68,undefined,7.09,1,7.09,3.04,undefined,0.88,undefined,0,3.17
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 19:58,7/16/2022 13:58,1658001502,26,FALSE,100,108.42,undefined,7.07,1,7.07,3.01,undefined,0.88,undefined,0,3.18
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 20:58,7/16/2022 14:58,1658005102,27,FALSE,100,108.93,undefined,7.02,1,7.02,2.98,undefined,0.86,undefined,0,3.18
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 21:58,7/16/2022 15:58,1658008702,28,FALSE,100,108.26,undefined,6.96,1,6.96,2.97,undefined,0.82,undefined,0,3.17
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 22:58,7/16/2022 16:58,1658012302,29,FALSE,100,106.62,undefined,6.88,1,6.88,2.93,undefined,0.77,undefined,0,3.18
BAPP,49:03:C7,49,Logged_Data,1673640626,7/16/2022 23:58,7/16/2022 17:58,1658015902,30,FALSE,100,103.58,undefined,6.81,1,6.81,2.89,undefined,0.74,undefined,0,3.18
BAPP,49:03:C7,49,Logged_Data,1673640626,7/17/2022 0:58,7/16/2022 18:58,1658019502,31,FALSE,100,99.78,undefined,6.67,1,6.67,2.83,undefined,0.66,undefined,0,3.18
BAPP,49:03:C7,49,Logged_Data,1673640626,7/17/2022 1:58,7/16/2022 19:58,1658023102,32,FALSE,100,95.75,undefined,6.53,1,6.53,2.75,undefined,0.57,undefined,0,3.21
