App,UUID,Model,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,WeightL,WeightLRaw,WeightR,WeightRRaw,WeightL2,WeightR2
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 12:58,7/16/2022 6:58,1657976287,20,FALSE,100,63.03,undefined,27.46,1,27.46,6.03,undefined,8.73,undefined,9.59,3.11
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 13:58,7/16/2022 7:58,1657979887,21,FALSE,100,65.55,undefined,27.49,1,27.49,5.97,undefined,8.88,undefined,9.65,2.99
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 14:58,7/16/2022 8:58,1657983487,22,FALSE,100,69.96,undefined,27.64,1,27.64,5.94,undefined,9.06,undefined,9.7,2.94
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 15:58,7/16/2022 9:58,1657987087,23,FALSE,100,76.85,undefined,27.84,1,27.84,5.99,undefined,9.22,undefined,9.7,2.93
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 16:58,7/16/2022 10:58,1657990687,24,FALSE,100,84.72,undefined,28,1,28,5.98,undefined,9.11,undefined,9.79,3.12
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 17:58,7/16/2022 11:58,1657994287,25,FALSE,100,91.86,undefined,28.1,1,28.1,6.09,undefined,8.9,undefined,9.73,3.38
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 18:58,7/16/2022 12:58,1657997887,26,FALSE,100,98.11,undefined,28.13,1,28.13,6.3,undefined,8.52,undefined,9.6,3.71
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 19:58,7/16/2022 13:58,1658001487,27,FALSE,100,101.57,undefined,27.95,1,27.95,6.27,undefined,8.01,undefined,9.56,4.11
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 20:58,7/16/2022 14:58,1658005087,28,FALSE,100,103.64,undefined,27.83,1,27.83,6.47,undefined,7.37,undefined,9.42,4.57
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 21:58,7/16/2022 15:58,1658008687,29,FALSE,100,104.52,undefined,28.04,1,28.04,6.74,undefined,6.69,undefined,9.27,5.34
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 22:58,7/16/2022 16:58,1658012287,30,FALSE,100,104.09,undefined,27.6,1,27.6,7.1,undefined,5.79,undefined,8.74,5.97
BAPP,49:03:B4,49,Logged_Data,1673640506,7/16/2022 23:58,7/16/2022 17:58,1658015887,31,FALSE,100,102.48,undefined,27.67,1,27.67,7.39,undefined,5.53,undefined,8.5,6.25
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 0:58,7/16/2022 18:58,1658019487,32,FALSE,100,100.04,undefined,27.38,1,27.38,7.48,undefined,5.18,undefined,8.24,6.48
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 1:58,7/16/2022 19:58,1658023087,33,FALSE,100,96.99,undefined,27.45,1,27.45,7.56,undefined,4.98,undefined,8.22,6.69
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 2:58,7/16/2022 20:58,1658026687,34,FALSE,100,93.57,undefined,27.53,1,27.53,8,undefined,5.18,undefined,7.85,6.5
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 3:58,7/16/2022 21:58,1658030287,35,FALSE,100,88.79,undefined,27.72,1,27.72,8.36,undefined,5.43,undefined,7.55,6.38
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 4:58,7/16/2022 22:58,1658033887,36,FALSE,100,84.32,undefined,27.67,1,27.67,8.45,undefined,5.5,undefined,7.4,6.32
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 5:58,7/16/2022 23:58,1658037487,37,FALSE,100,80.58,undefined,27.63,1,27.63,8.6,undefined,5.42,undefined,7.26,6.35
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 6:58,7/17/2022 0:58,1658041087,38,FALSE,100,77.54,undefined,27.53,1,27.53,8.67,undefined,5.38,undefined,7.17,6.31
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 7:58,7/17/2022 1:58,1658044687,39,FALSE,100,74.94,undefined,27.41,1,27.41,8.65,undefined,5.32,undefined,7.16,6.28
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 8:58,7/17/2022 2:58,1658048287,40,FALSE,100,72.3,undefined,27.33,1,27.33,8.68,undefined,5.24,undefined,7.07,6.34
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 9:58,7/17/2022 3:58,1658051887,41,FALSE,100,70.03,undefined,27.37,1,27.37,8.69,undefined,5.3,undefined,7.07,6.31
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 10:58,7/17/2022 4:58,1658055487,42,FALSE,100,67.94,undefined,27.15,1,27.15,8.64,undefined,5.12,undefined,7.09,6.3
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 11:58,7/17/2022 5:58,1658059087,43,FALSE,100,65.66,undefined,27.16,1,27.16,8.67,undefined,5.05,undefined,7.02,6.42
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 12:58,7/17/2022 6:58,1658062687,44,FALSE,100,64.68,undefined,27.28,1,27.28,8.49,undefined,5.16,undefined,7.11,6.52
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 13:58,7/17/2022 7:58,1658066287,45,FALSE,100,66.83,undefined,27.12,1,27.12,8.48,undefined,5.32,undefined,7.06,6.26
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 14:58,7/17/2022 8:58,1658069887,46,FALSE,100,71.87,undefined,27.54,1,27.54,8.67,undefined,5.52,undefined,7.21,6.14
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 15:58,7/17/2022 9:58,1658073487,47,FALSE,100,76.47,undefined,27.76,1,27.76,8.68,undefined,5.39,undefined,7.34,6.35
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 16:58,7/17/2022 10:58,1658077087,48,FALSE,100,73.65,undefined,26.79,1,26.79,8.46,undefined,4.71,undefined,7.19,6.43
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 17:58,7/17/2022 11:58,1658080687,49,FALSE,100,70.98,undefined,27.45,1,27.45,9.18,undefined,5.55,undefined,6.81,5.91
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 18:58,7/17/2022 12:58,1658084287,50,FALSE,100,78.76,undefined,27.7,1,27.7,9.05,undefined,5.73,undefined,7.02,5.9
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 19:58,7/17/2022 13:58,1658087887,51,FALSE,100,86.54,undefined,28.19,1,28.19,9.13,undefined,5.76,undefined,7.17,6.13
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 20:58,7/17/2022 14:58,1658091487,52,FALSE,100,93.18,undefined,28.85,1,28.85,9.47,undefined,5.89,undefined,7.19,6.3
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 21:58,7/17/2022 15:58,1658095087,53,FALSE,100,98.65,undefined,27.72,1,27.72,8.97,undefined,4.78,undefined,7.3,6.67
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 22:58,7/17/2022 16:58,1658098687,54,FALSE,100,100.7,undefined,27.44,1,27.44,8.81,undefined,3.92,undefined,7.38,7.33
BAPP,49:03:B4,49,Logged_Data,1673640506,7/17/2022 23:58,7/17/2022 17:58,1658102287,55,FALSE,100,99.06,undefined,27.52,1,27.52,9.21,undefined,3.43,undefined,7.08,7.8
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 0:58,7/17/2022 18:58,1658105887,56,FALSE,100,96.78,undefined,27.4,1,27.4,9.23,undefined,2.89,undefined,7.01,8.27
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 1:58,7/17/2022 19:58,1658109487,57,FALSE,100,93.07,undefined,27.14,1,27.14,9.14,undefined,2.68,undefined,6.99,8.33
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 2:58,7/17/2022 20:58,1658113087,58,FALSE,100,88.03,undefined,27.21,1,27.21,9.39,undefined,2.95,undefined,6.74,8.13
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 3:58,7/17/2022 21:58,1658116687,59,FALSE,100,82.05,undefined,27.26,1,27.26,9.66,undefined,3.31,undefined,6.39,7.9
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 4:58,7/17/2022 22:58,1658120287,60,FALSE,100,77,undefined,27.13,1,27.13,9.68,undefined,3.41,undefined,6.22,7.82
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 5:58,7/17/2022 23:58,1658123887,61,FALSE,100,73.27,undefined,27.15,1,27.15,9.67,undefined,3.53,undefined,6.16,7.79
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 6:58,7/18/2022 0:58,1658127487,62,FALSE,100,70.23,undefined,27.18,1,27.18,9.65,undefined,3.66,undefined,6.1,7.77
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 7:58,7/18/2022 1:58,1658131087,63,FALSE,100,67.65,undefined,27.2,1,27.2,9.63,undefined,3.7,undefined,6.12,7.75
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 8:58,7/18/2022 2:58,1658134687,64,FALSE,100,65.71,undefined,27.57,1,27.57,9.75,undefined,3.93,undefined,6.11,7.78
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 9:58,7/18/2022 3:58,1658138287,65,FALSE,100,63.96,undefined,27.46,1,27.46,9.7,undefined,3.92,undefined,6.06,7.78
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 10:58,7/18/2022 4:58,1658141887,66,FALSE,100,62.18,undefined,27.14,1,27.14,9.61,undefined,3.78,undefined,5.95,7.8
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 11:58,7/18/2022 5:58,1658145487,67,FALSE,100,60.62,undefined,27.26,1,27.26,9.62,undefined,3.89,undefined,5.99,7.76
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 12:58,7/18/2022 6:58,1658149087,68,FALSE,100,60.22,undefined,27.5,1,27.5,9.53,undefined,4.1,undefined,6.11,7.76
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 13:58,7/18/2022 7:58,1658152687,69,FALSE,100,63.05,undefined,27.41,1,27.41,9.42,undefined,4.21,undefined,6.2,7.58
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 14:58,7/18/2022 8:58,1658156287,70,FALSE,100,68.05,undefined,27.36,1,27.36,9.66,undefined,4.43,undefined,6.14,7.13
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 15:58,7/18/2022 9:58,1658159887,71,FALSE,100,75.77,undefined,27.62,1,27.62,9.85,undefined,4.53,undefined,6.2,7.04
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 16:58,7/18/2022 10:58,1658163487,72,FALSE,100,82.58,undefined,28.55,1,28.55,10,undefined,4.52,undefined,6.58,7.45
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 17:58,7/18/2022 11:58,1658167087,73,FALSE,100,86.03,undefined,28.84,1,28.84,9.85,undefined,4.27,undefined,6.85,7.87
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 18:58,7/18/2022 12:58,1658170687,74,FALSE,100,87.63,undefined,27.71,1,27.71,9.79,undefined,3.92,undefined,6.47,7.53
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 19:58,7/18/2022 13:58,1658174287,75,FALSE,100,92.11,undefined,27.34,1,27.34,9.46,undefined,3.31,undefined,6.68,7.89
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 20:58,7/18/2022 14:58,1658177887,76,FALSE,100,94.13,undefined,27.09,1,27.09,9.24,undefined,2.61,undefined,6.83,8.41
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 21:58,7/18/2022 15:58,1658181487,77,FALSE,100,94.83,undefined,27.32,1,27.32,9.36,undefined,2.26,undefined,6.91,8.79
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 22:58,7/18/2022 16:58,1658185087,78,FALSE,100,93.91,undefined,26.81,1,26.81,9.28,undefined,1.75,undefined,6.81,8.97
BAPP,49:03:B4,49,Logged_Data,1673640506,7/18/2022 23:58,7/18/2022 17:58,1658188687,79,FALSE,100,92.55,undefined,26.84,1,26.84,9.33,undefined,1.64,undefined,6.78,9.09
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 0:58,7/18/2022 18:58,1658192287,80,FALSE,100,88.41,undefined,26.89,1,26.89,9.42,undefined,2,undefined,6.66,8.81
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 1:58,7/18/2022 19:58,1658195887,81,FALSE,100,84.36,undefined,26.86,1,26.86,9.62,undefined,2.28,undefined,6.42,8.54
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 2:58,7/18/2022 20:58,1658199487,82,FALSE,100,80.58,undefined,26.88,1,26.88,9.76,undefined,2.49,undefined,6.23,8.4
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 3:58,7/18/2022 21:58,1658203087,83,FALSE,100,76.31,undefined,26.78,1,26.78,9.73,undefined,2.55,undefined,6.15,8.35
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 4:58,7/18/2022 22:58,1658206687,84,FALSE,100,72.59,undefined,27.05,1,27.05,10.09,undefined,3.02,undefined,5.77,8.17
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 5:58,7/18/2022 23:58,1658210287,85,FALSE,100,68.91,undefined,26.94,1,26.94,10.15,undefined,3.21,undefined,5.6,7.98
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 6:58,7/19/2022 0:58,1658213887,86,FALSE,100,66.25,undefined,27.11,1,27.11,10.26,undefined,3.46,undefined,5.49,7.9
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 7:58,7/19/2022 1:58,1658217487,87,FALSE,100,64.95,undefined,27.11,1,27.11,10.3,undefined,3.52,undefined,5.54,7.75
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 8:58,7/19/2022 2:58,1658221087,88,FALSE,100,64.22,undefined,27.17,1,27.17,10.35,undefined,3.59,undefined,5.53,7.7
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 9:58,7/19/2022 3:58,1658224687,89,FALSE,100,63.68,undefined,27.16,1,27.16,10.34,undefined,3.64,undefined,5.54,7.64
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 10:58,7/19/2022 4:58,1658228287,90,FALSE,100,63.28,undefined,27.25,1,27.25,10.34,undefined,3.66,undefined,5.63,7.62
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 11:58,7/19/2022 5:58,1658231887,91,FALSE,100,62.79,undefined,27.19,1,27.19,10.28,undefined,3.66,undefined,5.65,7.6
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 12:58,7/19/2022 6:58,1658235487,92,FALSE,100,62.34,undefined,27.19,1,27.19,10.27,undefined,3.69,undefined,5.67,7.56
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 13:58,7/19/2022 7:58,1658239087,93,FALSE,100,63.59,undefined,27.02,1,27.02,10.12,undefined,3.75,undefined,5.68,7.47
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 14:58,7/19/2022 8:58,1658242687,94,FALSE,100,67.26,undefined,27.29,1,27.29,10.29,undefined,4,undefined,5.73,7.27
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 15:58,7/19/2022 9:58,1658246287,95,FALSE,100,73.67,undefined,27.46,1,27.46,10.4,undefined,4.19,undefined,5.72,7.15
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 16:58,7/19/2022 10:58,1658249887,96,FALSE,100,80.88,undefined,27.64,1,27.64,10.38,undefined,4.29,undefined,5.83,7.14
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 17:58,7/19/2022 11:58,1658253487,97,FALSE,100,88.95,undefined,27.83,1,27.83,10.26,undefined,4.16,undefined,6.08,7.33
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 18:58,7/19/2022 12:58,1658257087,98,FALSE,100,94.6,undefined,27.81,1,27.81,10.06,undefined,3.66,undefined,6.39,7.7
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 19:58,7/19/2022 13:58,1658260687,99,FALSE,100,97.64,undefined,27.4,1,27.4,9.58,undefined,2.99,undefined,6.7,8.13
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 20:58,7/19/2022 14:58,1658264287,100,FALSE,100,91.22,undefined,27.09,1,27.09,9.44,undefined,2.49,undefined,6.72,8.44
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 21:58,7/19/2022 15:58,1658267887,101,FALSE,100,89.45,undefined,28.75,1,28.75,10.52,undefined,3.84,undefined,6.3,8.09
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 22:58,7/19/2022 16:58,1658271487,102,FALSE,100,89.65,undefined,27.31,1,27.31,9.64,undefined,2.82,undefined,6.51,8.34
BAPP,49:03:B4,49,Logged_Data,1673640506,7/19/2022 23:58,7/19/2022 17:58,1658275087,103,FALSE,100,89.69,undefined,27.69,1,27.69,9.83,undefined,2.73,undefined,6.51,8.62
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 0:58,7/19/2022 18:58,1658278687,104,FALSE,100,88.37,undefined,26.95,1,26.95,9.46,undefined,2.25,undefined,6.5,8.74
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 1:58,7/19/2022 19:58,1658282287,105,FALSE,100,86.41,undefined,26.7,1,26.7,9.2,undefined,2.07,undefined,6.64,8.79
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 2:58,7/19/2022 20:58,1658285887,106,FALSE,100,82.63,undefined,26.57,1,26.57,9.48,undefined,2.29,undefined,6.4,8.4
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 3:58,7/19/2022 21:58,1658289487,107,FALSE,100,77.03,undefined,26.54,1,26.54,9.69,undefined,2.31,undefined,6.13,8.41
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 4:58,7/19/2022 22:58,1658293087,108,FALSE,100,72.17,undefined,26.46,1,26.46,9.77,undefined,2.44,undefined,5.94,8.31
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 5:58,7/19/2022 23:58,1658296687,109,FALSE,100,68.72,undefined,26.52,1,26.52,9.79,undefined,2.6,undefined,5.89,8.24
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 6:58,7/20/2022 0:58,1658300287,110,FALSE,100,66.95,undefined,27.34,1,27.34,10.1,undefined,3.06,undefined,5.91,8.27
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 7:58,7/20/2022 1:58,1658303887,111,FALSE,100,65.93,undefined,27.56,1,27.56,10.13,undefined,3.3,undefined,5.86,8.27
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 8:58,7/20/2022 2:58,1658307487,112,FALSE,100,64.4,undefined,27.57,1,27.57,10.05,undefined,3.34,undefined,5.87,8.31
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 9:58,7/20/2022 3:58,1658311087,113,FALSE,100,62.51,undefined,27.19,1,27.19,9.93,undefined,3.25,undefined,5.78,8.23
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 10:58,7/20/2022 4:58,1658314687,114,FALSE,100,60.2,undefined,26.68,1,26.68,9.71,undefined,3.07,undefined,5.71,8.19
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 11:58,7/20/2022 5:58,1658318287,115,FALSE,100,58.13,undefined,26.5,1,26.5,9.62,undefined,2.97,undefined,5.69,8.22
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 12:58,7/20/2022 6:58,1658321887,116,FALSE,100,57.29,undefined,27.24,1,27.24,9.74,undefined,3.4,undefined,5.8,8.3
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 13:58,7/20/2022 7:58,1658325487,117,FALSE,100,58.1,undefined,26.75,1,26.75,9.57,undefined,3.43,undefined,5.7,8.05
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 14:58,7/20/2022 8:58,1658329087,118,FALSE,100,60.69,undefined,27.11,1,27.11,9.57,undefined,3.8,undefined,5.71,8.03
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 15:58,7/20/2022 9:58,1658332687,119,FALSE,100,65.42,undefined,26.84,1,26.84,9.59,undefined,3.53,undefined,5.9,7.82
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 16:58,7/20/2022 10:58,1658336287,120,FALSE,100,70.7,undefined,27.26,1,27.26,9.92,undefined,3.54,undefined,5.97,7.83
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 17:58,7/20/2022 11:58,1658339887,121,FALSE,100,75.36,undefined,28.3,1,28.3,10.33,undefined,3.72,undefined,6.19,8.06
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 18:58,7/20/2022 12:58,1658343487,122,FALSE,100,80.13,undefined,-1,1,-1,0,undefined,0.21,undefined,0,-1.21
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 19:58,7/20/2022 13:58,1658347087,123,FALSE,100,80.31,undefined,269.12,1,269.12,60.51,undefined,62.6,undefined,37.77,108.24
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 20:58,7/20/2022 14:58,1658350687,124,FALSE,100,79.34,undefined,286.1,1,286.1,64.44,undefined,63.51,undefined,41.89,116.26
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 21:58,7/20/2022 15:58,1658354287,125,FALSE,100,78.87,undefined,286.29,1,286.29,64.1,undefined,65.91,undefined,41.36,114.92
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 22:58,7/20/2022 16:58,1658357887,126,FALSE,100,77.79,undefined,285.31,1,285.31,64.95,undefined,64.33,undefined,41.99,114.04
BAPP,49:03:B4,49,Logged_Data,1673640506,7/20/2022 23:58,7/20/2022 17:58,1658361487,127,FALSE,100,78.83,undefined,284.05,1,284.05,65.5,undefined,64.14,undefined,41.22,113.19
BAPP,49:03:B4,49,Logged_Data,1673640506,7/21/2022 0:58,7/20/2022 18:58,1658365087,128,FALSE,100,78.02,undefined,286.31,1,286.31,65.35,undefined,65.42,undefined,41.42,114.12
BAPP,49:03:B4,49,Logged_Data,1673640506,7/21/2022 1:58,7/20/2022 19:58,1658368687,130,FALSE,100,76.17,undefined,287.3,1,287.3,64.95,undefined,65.07,undefined,43.22,114.06
BAPP,49:03:B4,49,Logged_Data,1673640506,7/21/2022 2:58,7/20/2022 20:58,1658372287,131,FALSE,100,74.03,undefined,286.04,1,286.04,65.59,undefined,64.25,undefined,43.62,112.58
BAPP,49:03:B4,49,Logged_Data,1673640506,7/21/2022 3:58,7/20/2022 21:58,1658375887,132,FALSE,100,71.81,undefined,285.26,1,285.26,65.26,undefined,64.15,undefined,43.86,111.99
BAPP,49:03:B4,49,Logged_Data,1673640506,7/21/2022 4:58,7/20/2022 22:58,1658379487,133,FALSE,100,69.51,undefined,284.42,1,284.42,64.75,undefined,64.22,undefined,43.82,111.63
